SYNCID0000000027, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000029, 0.01321820, 0.75586963, 0.00000000, 0.51222980, 0.00000000, 0.90451962, 0.27210152, 0.96070886, 0.00000000, 0.18478294, 0.00000000, 0.71889317, 0.13403016, 0.00000000, 0.63719112, 0.00000000
SYNCID0000000031, 0.02495772, 0.74084401, 0.00000000, 0.47593385, 0.00000000, 0.91466641, 0.20577359, 0.94565469, 0.00000000, 0.14349496, 0.00000000, 0.70632100, 0.07548802, 0.00000000, 0.64016467, 0.00000000
SYNCID0000000032, 0.00433727, 0.75694388, 0.00000000, 0.51300716, 0.00000000, 0.90894681, 0.27099505, 0.96273178, 0.00000000, 0.19304311, 0.00000000, 0.72096586, 0.14178351, 0.00000000, 0.64416182, 0.00000000
SYNCID0000000033, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000034, 0.00000000, 0.76436728, 0.00000000, 0.53109038, 0.00000000, 0.90350521, 0.30425116, 0.97009051, 0.00000000, 0.21299958, 0.00000000, 0.72707951, 0.17040920, 0.00000000, 0.64209491, 0.00000000
SYNCID0000000035, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000036, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000037, 0.04045293, 0.73216689, 0.00000000, 0.45694324, 0.00000000, 0.91494137, 0.17380883, 0.93593508, 0.00000000, 0.11389831, 0.00000000, 0.69778836, 0.03781359, 0.00000000, 0.63409626, 0.00000000
SYNCID0000000038, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000039, 0.00179845, 0.76405376, 0.00000000, 0.53086352, 0.00000000, 0.90221304, 0.30457401, 0.96950024, 0.00000000, 0.21058889, 0.00000000, 0.72647452, 0.16814646, 0.00000000, 0.64006048, 0.00000000
SYNCID0000000040, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000041, 0.00000000, 0.75813216, 0.00000000, 0.51386714, 0.00000000, 0.91384429, 0.26977113, 0.96496964, 0.00000000, 0.20218056, 0.00000000, 0.72325897, 0.15036035, 0.00000000, 0.65187311, 0.00000000
SYNCID0000000042, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000043, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000044, 0.24269873, 0.71341097, 0.00000000, 0.41541231, 0.00000000, 0.81905234, 0.15088026, 0.88783908, 0.00000000, 0.00000000, 0.00000000, 0.65429127, 0.00000000, 0.00000000, 0.46718356, 0.00000000
SYNCID0000000045, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000046, 0.12630647, 0.71606016, 0.00000000, 0.40522596, 0.00000000, 0.88772517, 0.09777365, 0.90568107, 0.00000000, 0.00000000, 0.00000000, 0.67329788, 0.00000000, 0.00000000, 0.56951189, 0.00000000
SYNCID0000000047, 0.04543705, 0.75197256, 0.00000000, 0.50940943, 0.00000000, 0.88845831, 0.27611545, 0.95336998, 0.00000000, 0.15481624, 0.00000000, 0.71137309, 0.10590200, 0.00000000, 0.61190200, 0.00000000
SYNCID0000000048, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000050, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000051, 0.04514810, 0.73840177, 0.00000000, 0.47416639, 0.00000000, 0.90460140, 0.20828898, 0.94105566, 0.00000000, 0.12471589, 0.00000000, 0.70160854, 0.05786110, 0.00000000, 0.62431699, 0.00000000
SYNCID0000000052, 0.04045293, 0.73216689, 0.00000000, 0.45694324, 0.00000000, 0.91494137, 0.17380883, 0.93593508, 0.00000000, 0.11389831, 0.00000000, 0.69778836, 0.03781359, 0.00000000, 0.63409626, 0.00000000
SYNCID0000000053, 0.01798896, 0.75529253, 0.00000000, 0.51181215, 0.00000000, 0.90214133, 0.27269587, 0.95962220, 0.00000000, 0.18034562, 0.00000000, 0.71777964, 0.12986508, 0.00000000, 0.63344640, 0.00000000
SYNCID0000000054, 0.16132289, 0.72005594, 0.00000000, 0.43424511, 0.00000000, 0.85735011, 0.16445394, 0.90720433, 0.00000000, 0.00000000, 0.00000000, 0.67118931, 0.00000000, 0.00000000, 0.53550321, 0.00000000
SYNCID0000000055, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000056, 0.16033295, 0.73807502, 0.00000000, 0.49935177, 0.00000000, 0.83118200, 0.29042944, 0.92719883, 0.00000000, 0.04795204, 0.00000000, 0.68455625, 0.00559419, 0.00000000, 0.52171838, 0.00000000
SYNCID0000000057, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000058, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000059, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000060, 0.00946239, 0.74952108, 0.00000000, 0.49492440, 0.00000000, 0.91439134, 0.23773837, 0.95537430, 0.00000000, 0.17309159, 0.00000000, 0.71485364, 0.11316241, 0.00000000, 0.64623308, 0.00000000
SYNCID0000000061, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000062, 0.04212414, 0.75237322, 0.00000000, 0.50969946, 0.00000000, 0.89010984, 0.27570269, 0.95412463, 0.00000000, 0.15789759, 0.00000000, 0.71214640, 0.10879429, 0.00000000, 0.61450237, 0.00000000
SYNCID0000000063, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000064, 0.03903061, 0.75274748, 0.00000000, 0.50997019, 0.00000000, 0.89165193, 0.27531725, 0.95482934, 0.00000000, 0.16077489, 0.00000000, 0.71286845, 0.11149503, 0.00000000, 0.61693043, 0.00000000
SYNCID0000000065, 0.05867664, 0.72205907, 0.00000000, 0.42345777, 0.00000000, 0.91858804, 0.11409505, 0.92246032, 0.00000000, 0.06221499, 0.00000000, 0.68770039, 0.00000000, 0.00000000, 0.62597042, 0.00000000
SYNCID0000000066, 0.02115408, 0.76171261, 0.00000000, 0.52916920, 0.00000000, 0.89256400, 0.30698541, 0.96509129, 0.00000000, 0.19258632, 0.00000000, 0.72195685, 0.15124840, 0.00000000, 0.62486804, 0.00000000
SYNCID0000000067, 0.16722624, 0.71695781, 0.00000000, 0.41871199, 0.00000000, 0.85987467, 0.13579366, 0.90203816, 0.00000000, 0.00000000, 0.00000000, 0.66799319, 0.00000000, 0.00000000, 0.53230643, 0.00000000
SYNCID0000000068, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000069, 0.13401507, 0.69313240, 0.00000000, 0.28268856, 0.00000000, 0.92929584, 0.00000000, 0.87178618, 0.00000000, 0.00000000, 0.00000000, 0.65490401, 0.00000000, 0.00000000, 0.57803690, 0.00000000
SYNCID0000000070, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000071, 0.04045293, 0.73216689, 0.00000000, 0.45694324, 0.00000000, 0.91494137, 0.17380883, 0.93593508, 0.00000000, 0.11389831, 0.00000000, 0.69778836, 0.03781359, 0.00000000, 0.63409626, 0.00000000
SYNCID0000000072, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000073, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000074, 0.02190074, 0.74801660, 0.00000000, 0.49383557, 0.00000000, 0.90819073, 0.23928800, 0.95254105, 0.00000000, 0.16152278, 0.00000000, 0.71195054, 0.10230342, 0.00000000, 0.63647008, 0.00000000
SYNCID0000000075, 0.03753653, 0.75292814, 0.00000000, 0.51010102, 0.00000000, 0.89239681, 0.27513117, 0.95516962, 0.00000000, 0.16216449, 0.00000000, 0.71321714, 0.11279941, 0.00000000, 0.61810327, 0.00000000
SYNCID0000000076, 0.00946239, 0.74952108, 0.00000000, 0.49492440, 0.00000000, 0.91439134, 0.23773837, 0.95537430, 0.00000000, 0.17309159, 0.00000000, 0.71485364, 0.11316241, 0.00000000, 0.64623308, 0.00000000
SYNCID0000000077, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000078, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000079, 0.04732867, 0.74494088, 0.00000000, 0.49160966, 0.00000000, 0.89551479, 0.24245578, 0.94674903, 0.00000000, 0.13787237, 0.00000000, 0.70601571, 0.08010399, 0.00000000, 0.61651134, 0.00000000
SYNCID0000000080, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000081, 0.00000000, 0.75791293, 0.00000000, 0.51370847, 0.00000000, 0.91294080, 0.26999697, 0.96455681, 0.00000000, 0.20049471, 0.00000000, 0.72283590, 0.14877798, 0.00000000, 0.65045041, 0.00000000
SYNCID0000000082, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000083, 0.00017582, 0.75744724, 0.00000000, 0.51337147, 0.00000000, 0.91102141, 0.27047661, 0.96367973, 0.00000000, 0.19691357, 0.00000000, 0.72193718, 0.14541653, 0.00000000, 0.64742827, 0.00000000
SYNCID0000000084, 0.03281591, 0.74669635, 0.00000000, 0.49288011, 0.00000000, 0.90274954, 0.24064779, 0.95005476, 0.00000000, 0.15137063, 0.00000000, 0.70940292, 0.09277416, 0.00000000, 0.62790263, 0.00000000
SYNCID0000000085, 0.00000000, 0.76525515, 0.00000000, 0.53173304, 0.00000000, 0.90716416, 0.30333668, 0.97176260, 0.00000000, 0.21982670, 0.00000000, 0.72879255, 0.17681751, 0.00000000, 0.64785635, 0.00000000
SYNCID0000000086, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000087, 0.00946239, 0.74952108, 0.00000000, 0.49492440, 0.00000000, 0.91439134, 0.23773837, 0.95537430, 0.00000000, 0.17309159, 0.00000000, 0.71485364, 0.11316241, 0.00000000, 0.64623308, 0.00000000
SYNCID0000000088, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000089, 0.04658770, 0.73822773, 0.00000000, 0.47404039, 0.00000000, 0.90388352, 0.20846830, 0.94072771, 0.00000000, 0.12337694, 0.00000000, 0.70127249, 0.05660431, 0.00000000, 0.62318701, 0.00000000
SYNCID0000000090, 0.03363542, 0.75339997, 0.00000000, 0.51044250, 0.00000000, 0.89434147, 0.27464512, 0.95605820, 0.00000000, 0.16579294, 0.00000000, 0.71412766, 0.11620523, 0.00000000, 0.62116528, 0.00000000
SYNCID0000000091, 0.01477196, 0.75568163, 0.00000000, 0.51209378, 0.00000000, 0.90374500, 0.27229503, 0.96035498, 0.00000000, 0.18333770, 0.00000000, 0.71853054, 0.13267355, 0.00000000, 0.63597149, 0.00000000
SYNCID0000000092, 0.30739185, 0.58623743, 0.00000000, 0.00000000, 0.00000000, 1.03575754, 0.00000000, 0.69774902, 0.00000000, 0.00000000, 0.00000000, 0.54956245, 0.00000000, 0.00000000, 0.49535683, 0.00000000
SYNCID0000000093, 0.03662053, 0.75303894, 0.00000000, 0.51018119, 0.00000000, 0.89285344, 0.27501702, 0.95537829, 0.00000000, 0.16301647, 0.00000000, 0.71343088, 0.11359911, 0.00000000, 0.61882216, 0.00000000
SYNCID0000000094, 0.00946239, 0.74952108, 0.00000000, 0.49492440, 0.00000000, 0.91439134, 0.23773837, 0.95537430, 0.00000000, 0.17309159, 0.00000000, 0.71485364, 0.11316241, 0.00000000, 0.64623308, 0.00000000
SYNCID0000000095, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000096, 0.16091909, 0.72289556, 0.00000000, 0.44953778, 0.00000000, 0.85185099, 0.19421351, 0.91133595, 0.00000000, 0.00000000, 0.00000000, 0.67338693, 0.00000000, 0.00000000, 0.53395456, 0.00000000
SYNCID0000000097, 0.00946239, 0.74952108, 0.00000000, 0.49492440, 0.00000000, 0.91439134, 0.23773837, 0.95537430, 0.00000000, 0.17309159, 0.00000000, 0.71485364, 0.11316241, 0.00000000, 0.64623308, 0.00000000
SYNCID0000000098, 0.25059819, 0.61713660, 0.00000000, 0.00000000, 0.00000000, 1.00917554, 0.00000000, 0.74846333, 0.00000000, 0.00000000, 0.00000000, 0.58063084, 0.00000000, 0.00000000, 0.52486724, 0.00000000
SYNCID0000000099, 0.12723470, 0.73527563, 0.00000000, 0.48461494, 0.00000000, 0.85568112, 0.25241080, 0.92854798, 0.00000000, 0.06355204, 0.00000000, 0.68736529, 0.01034345, 0.00000000, 0.55379176, 0.00000000
SYNCID0000000100, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000101, 0.15524679, 0.70623803, 0.00000000, 0.35813555, 0.00000000, 0.88922435, 0.01403764, 0.88806969, 0.00000000, 0.00000000, 0.00000000, 0.66167080, 0.00000000, 0.00000000, 0.55023140, 0.00000000
SYNCID0000000102, 0.00000000, 0.76465988, 0.00000000, 0.53130227, 0.00000000, 0.90471107, 0.30394971, 0.97064167, 0.00000000, 0.21524963, 0.00000000, 0.72764409, 0.17252123, 0.00000000, 0.64399374, 0.00000000
SYNCID0000000103, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000104, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000105, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000106, 0.00000000, 0.75819820, 0.00000000, 0.51391488, 0.00000000, 0.91411644, 0.26970315, 0.96509391, 0.00000000, 0.20268819, 0.00000000, 0.72338641, 0.15083687, 0.00000000, 0.65230149, 0.00000000
SYNCID0000000107, 0.00000000, 0.76482588, 0.00000000, 0.53142226, 0.00000000, 0.90539497, 0.30377877, 0.97095412, 0.00000000, 0.21652573, 0.00000000, 0.72796428, 0.17371911, 0.00000000, 0.64507061, 0.00000000
SYNCID0000000108, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000109, 0.03051908, 0.75377691, 0.00000000, 0.51071525, 0.00000000, 0.89589506, 0.27425691, 0.95676810, 0.00000000, 0.16869138, 0.00000000, 0.71485507, 0.11892586, 0.00000000, 0.62361133, 0.00000000
SYNCID0000000110, 0.04004211, 0.75262511, 0.00000000, 0.50988173, 0.00000000, 0.89114785, 0.27544335, 0.95459896, 0.00000000, 0.15983412, 0.00000000, 0.71263230, 0.11061200, 0.00000000, 0.61613655, 0.00000000
SYNCID0000000111, 0.04045293, 0.73216689, 0.00000000, 0.45694324, 0.00000000, 0.91494137, 0.17380883, 0.93593508, 0.00000000, 0.11389831, 0.00000000, 0.69778836, 0.03781359, 0.00000000, 0.63409626, 0.00000000
SYNCID0000000112, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000113, 0.00000000, 0.76603544, 0.00000000, 0.53229773, 0.00000000, 0.91038024, 0.30253294, 0.97323209, 0.00000000, 0.22582701, 0.00000000, 0.73029840, 0.18244971, 0.00000000, 0.65292013, 0.00000000
SYNCID0000000114, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000115, 0.00946239, 0.74952108, 0.00000000, 0.49492440, 0.00000000, 0.91439134, 0.23773837, 0.95537430, 0.00000000, 0.17309159, 0.00000000, 0.71485364, 0.11316241, 0.00000000, 0.64623308, 0.00000000
SYNCID0000000116, 0.03533490, 0.75319451, 0.00000000, 0.51029372, 0.00000000, 0.89349431, 0.27485687, 0.95567107, 0.00000000, 0.16421226, 0.00000000, 0.71373093, 0.11472151, 0.00000000, 0.61983138, 0.00000000
SYNCID0000000117, 0.00000000, 0.76687533, 0.00000000, 0.53290546, 0.00000000, 0.91384149, 0.30166799, 0.97481352, 0.00000000, 0.23228481, 0.00000000, 0.73191893, 0.18851131, 0.00000000, 0.65836990, 0.00000000
SYNCID0000000118, 0.00000000, 0.75786281, 0.00000000, 0.51367223, 0.00000000, 0.91273439, 0.27004853, 0.96446246, 0.00000000, 0.20010969, 0.00000000, 0.72273934, 0.14841655, 0.00000000, 0.65012544, 0.00000000
